OBJECTID,YEAR_,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,ALARM_DATE,CONT_DATE
173,2007,CA,BEU,00000000,PINEY,CDF,6,7,002370,1,,50,49.41501236,2007/07/01 00:00:00+00,2007/07/01 00:00:00+00
174,2007,CA,BEU,00000000,ROSA,CDF,6,1,00003543,1,,20,19.03348351,2007/08/30 00:00:00+00,2007/08/30 00:00:00+00
175,2007,CA,BEU,00000000,OAK,CDF,6,2,00003420,1,,13,18.52166939,2007/08/24 00:00:00+00,2007/08/24 00:00:00+00
176,2007,CA,NOD,00003146,POT HOLE,BLM,1,1,00003146,1, ,13.8,13.79044342,2007/07/11 00:00:00+00,2007/07/12 00:00:00+00
177,2007,CA,BBD,00002293,BAILEY,BLM,1,14,00002293,1, ,53.3,53.44631195,1970/01/01 00:00:00+00,2007/07/22 00:00:00+00
178,2007,CA,CDD,00010034,WRIGHT,BLM,1,9,00010034,1, ,31,31.31121445,2007/10/06 00:00:00+00,2007/10/06 00:00:00+00
179,2007,CA,CDD,00HUDH9X,FREMONT ,BLM,1,9,00HUDH9X,1, ,31,31.79748726,1970/01/01 00:00:00+00,2007/06/18 00:00:00+00
180,2007,CA,CDD,00007450,BORDER 26,BLM,1,4,00007450,1,GPSed by CAL FIRE,11,10.16931343,2007/07/07 00:00:00+00,2007/07/08 00:00:00+00
181,2007,CA,NOD,00000599,BULL,BLM,1,1,00000599,1, ,169,168.81552124,2007/02/17 00:00:00+00,2007/02/18 00:00:00+00
182,2007,CA,NOD,00006858,CHICK,BLM,1,14,00006858,1,Also known as the Clear Fire #2.,20,8.78085804,2007/08/29 00:00:00+00,2007/08/29 00:00:00+00
183,2007,CA,NOD,00003388,SPRING,BLM,1,14,00003388,1, ,30,49.25747681,2007/05/19 00:00:00+00,2007/05/19 00:00:00+00
184,2007,CA,BBD,00002844,LITTLE,BLM,,9,00002844,1, ,,66.9023056,2007/03/22 00:00:00+00,1970/01/01 00:00:00+00
185,2007,CA,BBD,00000836,CONWAY,BLM,,1,00000836,1,Fire perimeter info collected:Trimble GEO XT Differentially Corrected,,89.10194397,2007/07/15 00:00:00+00,1970/01/01 00:00:00+00
186,2007,CA,CDD,00006518,INKOPAH,BLM,1,4,00006518,1, ,1118,698.97198486,2007/06/05 00:00:00+00,2007/06/08 00:00:00+00
187,2007,CA,BBD,00007016,YOKHOL,BLM,,14,00007016,1,Data was provided without projection file assumed nad 83.,,77.20322418,2007/07/15 00:00:00+00,1970/01/01 00:00:00+00
188,2007,CA,BBD,00001568,CANYON,BLM,1,9,00001568,1, ,84.7,84.72374725,2007/07/23 00:00:00+00,2007/06/24 00:00:00+00
189,2007,CA,CDD,00040815,DAWSON,BLM,2,9,00040815,1, ,960,960.72967529,2007/05/08 00:00:00+00,2007/05/08 00:00:00+00
190,2007,CA,CDD,00009422,ALTA MESA,BLM,,9,00009422,1,Perimeter mapped by AA310,,70.1841507,2007/09/14 00:00:00+00,1970/01/01 00:00:00+00
191,2007,CA,CDD,00009441,BARRETT,BLM,6,11,00009741,1, ,21,21.03023911,2007/09/24 00:00:00+00,2007/09/24 00:00:00+00
192,2007,CA,CDD,00008854,KINGSTON#1,BLM,2,1,00008854,1, ,187,186.809021,2007/08/26 00:00:00+00,2007/08/31 00:00:00+00
193,2007,CA,FKU,00009029,POWER HOUSE,CDF,2,10,00009029,1,,45,45.79953003,2007/08/18 00:00:00+00,2007/08/19 00:00:00+00
194,2007,CA,LNU,00000000,LIBERTY,CDF,1,4,00003912,1,,3.5,3.42831111,2007/06/15 00:00:00+00,2007/06/15 00:00:00+00
195,2007,CA,LNU,00000000,HIGHWAY,CDF,5,2,00003408,1,,40,34.53307343,2007/05/30 00:00:00+00,2007/05/30 00:00:00+00
196,2007,CA,LNU,00000000,SONOMA,CDF,1,2,00006449,1,,14,13.87301731,2007/08/31 00:00:00+00,2007/08/31 00:00:00+00
197,2007,CA,LNU,00000000,GRADE 2,CDF,6,14,00004839,1,,100,59.80390167,2007/07/11 00:00:00+00,2007/07/11 00:00:00+00
198,2007,CA,LNU,00000000,ARMSTRONG,CDF,6,7,00004306,1,,27,24.25038719,2007/06/27 00:00:00+00,2007/06/27 00:00:00+00
199,2007,CA,MEU,00005592,CLARK,CDF,2,10,00005592,1,,47,46.99129105,2007/07/28 00:00:00+00,2007/07/28 00:00:00+00
200,2007,CA,NEU,00000000,AUBURN,CDF,1,7,00012946,1,,,20.99044418,2007/06/23 00:00:00+00,2007/06/23 00:00:00+00
201,2007,CA,NEU,00000000,PRAIRIE,LRA,1,7,00013431,1,,,72.23044586,2007/06/28 00:00:00+00,2007/06/28 00:00:00+00
202,2007,CA,NEU,00000000,GARDEN,CDF,1,2,00021981,1,,,146.03269958,2007/10/07 00:00:00+00,2007/10/07 00:00:00+00
203,2007,CA,NEU,00000000,PHILLIPS,LRA,1,2,00015109,1,Roseville City (CARSV5433)fire that burnt into Sched A DPA,,935.63195801,2007/07/16 00:00:00+00,2007/07/16 00:00:00+00
204,2007,CA,NEU,00000000,SOUTH BEALE,LRA,1,6,00023109,1,Threat to SRA & FRA,,194.88526917,2007/10/23 00:00:00+00,2007/10/23 00:00:00+00
205,2007,CA,NEU,00000000,SPENCEVILLE,CDF,1,14,00017628,1,,,31.35009384,2007/08/15 00:00:00+00,2007/08/15 00:00:00+00
206,2007,CA,NEU,00000000,VALLEY,CDF,1,7,00014224,1,,,69.97616577,2007/07/06 00:00:00+00,2007/07/06 00:00:00+00
207,2007,CA,NEU,00000000,LOMA RICA /  LA PORTE ,CDF,1,7,00016982,1,,,10.32569122,2007/08/07 00:00:00+00,2007/08/07 00:00:00+00
208,2007,CA,NEU,00000000,WALDO 2,CDF,1,7,00019650,1,,,38.74840546,2007/09/07 00:00:00+00,2007/09/07 00:00:00+00
209,2007,CA,NEU,00000000,WALDO,CDF,1,2,00012873,1,,,16.193367,2007/06/22 00:00:00+00,2007/06/22 00:00:00+00
210,2007,CA,TMU,00000038,WASHOE,USF,1,9,00000038,1,"TMU DPA, AEU dispatch, but falls within NEU",20,19.81333923,2007/08/18 00:00:00+00,2007/08/18 00:00:00+00
211,2007,CA,NEU,00000000,WILSON,CDF,1,5,00007290,1,,,10.5715723,2007/04/09 00:00:00+00,2007/04/09 00:00:00+00
212,2007,CA,NEU,00000000,BASELINE,LRA,1,14,00020991,1,,,13.97687531,2007/09/24 00:00:00+00,2007/09/24 00:00:00+00
213,2007,CA,RRU,00000000,ALESSANDRO,CDF,7,14,00019979,1,,680,860.08740234,2007/03/04 00:00:00+00,2007/03/04 00:00:00+00
214,2007,CA,RRU,00000000,STRAW,CDF,7,14,00007466,1,,43,42.576931,2007/12/03 00:00:00+00,2007/12/03 00:00:00+00
215,2007,CA,RRU,00000000,SIERRA,CDF,7,14,00022254,1,,1044,777.51403809,2007/03/11 00:00:00+00,2007/03/12 00:00:00+00
216,2007,CA,SCU,00000000,LICK,CDF,2,5,00005214,1,,47760,47748.2734375,2007/09/03 00:00:00+00,2007/09/15 00:00:00+00
217,2007,CA,SCU,00000000,STEVENS,CDF,2,11,00005123,1,,151,166.15496826,2007/08/30 00:00:00+00,2007/09/09 00:00:00+00
218,2007,CA,SHU,00000000,POWER,CDF,6,14,00005201,1,Power Incident (FIRE_NAME would not accept input),1000,919.19946289,2007/07/10 00:00:00+00,2007/07/12 00:00:00+00
219,2007,CA,SHU,00000000,HATCHET,CDF,1,2,00006356,1,Hatchet Incident (FIRE_NAME would not accept input) WITH SPOT,12,11.32678604,2007/08/13 00:00:00+00,2007/08/14 00:00:00+00
220,2007,CA,SHU,00000000,SILVER,CDF,1,2,00004394,1,Silver Incident (FIRE_NAME would not accept input),75,110.62501526,2007/06/17 00:00:00+00,2007/06/17 00:00:00+00
221,2007,CA,SHU,00000000,CLEAR,CDF,1,7,00004778,1,Total acreage was 188 but only 47 acres was on BLM land.,176,176.67118835,2007/06/29 00:00:00+00,2007/06/29 00:00:00+00
222,2007,CA,SKU,00000000,WEED ,CDF,1,4,SKU03705,1,ABANDON CAMP FIRE,53,53.96681213,2007/08/06 00:00:00+00,2007/08/06 00:00:00+00
223,2007,CA,SKU,00000000,SECERT,CDF,1,1,SKU03160,1,LIGHTNING,228,210.91105652,2007/07/11 00:00:00+00,2007/07/12 00:00:00+00
224,2007,CA,SKU,00000000,BEAR,CDF,1,2,0SKU3868,1,HOT-SAW USE,841,840.8371582,2007/08/13 00:00:00+00,2007/08/18 00:00:00+00
225,2007,CA,SKU,00000000,FALL,CDF,1,5,SKU02531,1,ESCAPE CONTROL BURN,14,14.3759861,2007/06/13 00:00:00+00,2007/06/13 00:00:00+00
226,2007,CA,SKU,00000000,BRAZIE,CDF,1,5,SKU00336,1,ESCAPE CONTROL BURN,5,5.7481575,2007/01/25 00:00:00+00,2007/01/25 00:00:00+00
227,2007,CA,SKU,00000000,GIRARD,CDF,1,5,0SKU5166,1,ESCAPE CONTROL BURN,13,13.89543056,2007/10/23 00:00:00+00,2007/10/23 00:00:00+00
228,2007,CA,SKU,00000000,OKLAHOMA,CDF,6,1,0SKU3215,1,Lightning,32,30.41293335,2007/07/12 00:00:00+00,2007/07/12 00:00:00+00
229,2007,CA,SKU,00000000,REYNOLDS,CDF,1,2,0SKU3501,1,CHOP-SAW USE,15,16.67489433,2007/07/27 00:00:00+00,2007/07/27 00:00:00+00
230,2007,CA,SLU,00000000,RYAN,CDF,1,5,00000371,1,,40,15.01484203,2007/01/15 00:00:00+00,2007/01/15 00:00:00+00
231,2007,CA,SLU,00000000,ODONOVAN,CDF,1,2,00003280,1,,45,45.85565948,2007/05/07 00:00:00+00,2007/05/07 00:00:00+00
232,2007,CA,SLU,00000000,CUESTA,CDF,1,2,00003363,1,,,44.71152878,2007/05/10 00:00:00+00,2007/05/10 00:00:00+00
233,2007,CA,SLU,00000000,BITTER,CDF,1,14,00003722,1,,25,26.07637596,2007/05/22 00:00:00+00,2007/05/22 00:00:00+00
234,2007,CA,SLU,00000000,CAL POLY,CDF,1,8,00004852,1,,2,45.71973419,2007/06/30 00:00:00+00,2007/06/30 00:00:00+00
235,2007,CA,SLU,00000000,JOHNSON,CDF,1,11,00005884,1,,12,13.12520599,2007/08/01 00:00:00+00,2007/08/01 00:00:00+00
236,2007,CA,SLU,00000000,ADELADIA,CDF,1,2,00004917,1,,10,16.18213081,2007/08/01 00:00:00+00,2007/08/01 00:00:00+00
237,2007,CA,SLU,00000000,CUESTA 2,CDF,1,2,00006403,1,,20,16.54518318,2007/08/19 00:00:00+00,2007/08/19 00:00:00+00
238,2007,CA,SLU,00000000,RANCH,CDF,1,14,00006509,1,,58400,12.77973843,2007/08/23 00:00:00+00,2007/08/23 00:00:00+00
239,2007,CA,SLU,00000000,POZO,CDF,1,1,00006682,1,,22,19.97120667,2007/08/30 00:00:00+00,2007/08/30 00:00:00+00
240,2007,CA,SLU,00000000,MORRO,CDF,1,11,00007061,1,,14,12.73619461,2007/09/12 00:00:00+00,2007/09/12 00:00:00+00
241,2007,CA,SLU,00000000,POLY / A-4 7,CDF,1,14,00007753,1,,60,55.68728256,2007/09/10 00:00:00+00,2007/09/12 00:00:00+00
242,2007,CA,SLU,00000000,GRADE,CDF,1,2,00009164,1,,97,97.13124847,2007/12/03 00:00:00+00,2007/12/03 00:00:00+00
243,2007,CA,SLU,00000000,DIABLO,CDF,1,15,00000338,1,,,332.3626709,2007/01/16 00:00:00+00,2007/01/16 00:00:00+00
244,2007,CA,TCU,00000331,MURRAY,CDF,1,5,00004493,1,,110,102.86721802,2007/05/25 00:00:00+00,2007/05/26 00:00:00+00
245,2007,CA,TCU,00000371,DUNTON,CDF,1,2,00004883,1,,208,208.2366333,2007/06/04 00:00:00+00,2007/06/04 00:00:00+00
246,2007,CA,TCU,00000470,SHELL,CDF,1,14,00005881,1,,100,101.42255402,2007/07/02 00:00:00+00,2007/07/03 00:00:00+00
247,2007,CA,TCU,00000550,GASSNER,CDF,1,14,00006680,1,,230,228.9826355,2007/07/21 00:00:00+00,2007/07/21 00:00:00+00
248,2007,CA,TCU,00000652,GOLDEN,CDF,1,10,00007615,1,main fire,66,65.62988281,2007/08/16 00:00:00+00,2007/08/17 00:00:00+00
249,2007,CA,TCU,00000651,ORVIS,CDF,1,10,00007609,1,,540,534.9831543,2007/08/16 00:00:00+00,2007/08/16 00:00:00+00
250,2007,CA,TCU,00000666,ITALIAN,CDF,1,14,00007830,1,20090305,102,102.28025818,2007/08/22 00:00:00+00,2007/08/28 00:00:00+00
251,2007,CA,TCU,00000746,SHELLEY,CDF,6,2,00008668,1,"total swag perimeter, drawn 5 months later, Feb '08",104,103.75456238,2007/09/15 00:00:00+00,2007/09/15 00:00:00+00
252,2007,CA,TGU,00010094,"CONNER, W",CDF,1,2,00004489,1,Grass,446,456.79925537,2007/06/28 00:00:00+00,2007/06/28 00:00:00+00
253,2007,CA,TGU,00000056,DYE,CDF,1,4,00004063,1,Grass,387,386.44869995,2007/06/13 00:00:00+00,2007/06/13 00:00:00+00
254,2007,CA,TGU,00000145,LYMAN,CDF,6,14,00007946,1,Timber,20,18.75990486,2007/11/07 00:00:00+00,2007/11/07 00:00:00+00
255,2007,CA,TUU,00000000,HORSE,CDF,1,7,00057010,1,,410,434.78903198,2007/05/28 00:00:00+00,2007/05/30 00:00:00+00
256,2007,CA,TUU,00000000,SHANNON,CDF,2,2,00059400,1,,2140,2140.99926758,2007/06/03 00:00:00+00,2007/06/04 00:00:00+00
257,2007,CA,MDF,00000039,BACKSCATTER,USF,1,1,00000039,1, ,91,68.51701355,2007/07/10 00:00:00+00,2007/07/10 00:00:00+00
258,2007,CA,MNF,00000023,BARTLETT 2,USF,8,9,00000023,1, ,37,36.44078827,2007/09/11 00:00:00+00,2007/09/11 00:00:00+00
259,2007,CA,SRF,00000020,BEAR,USF,7,1,00000020,1, ,10,9.87355232,2007/07/11 00:00:00+00,2007/07/12 00:00:00+00
260,2007,CA,INF,00000001,BERNASCONI,USF,1,4,00000001,1, ,50,50.22721481,2007/04/12 00:00:00+00,2007/04/12 00:00:00+00
261,2007,CA,MDF,00000033,BLACK,USF,1,1,00000033,1, ,75,74.38043976,2007/07/10 00:00:00+00,2007/07/10 00:00:00+00
262,2007,CA,SHF,00000034,BOLLI,USF,2,5,00000034,1, ,730,728.84320068,2007/05/01 00:00:00+00,2007/05/27 00:00:00+00
263,2007,CA,LAC,00000167,BUCKWEED,CCO,2,8,00000167,1,LACo # 232185,38356,38347.47265625,2007/10/21 00:00:00+00,2007/10/21 00:00:00+00
264,2007,CA,TNF,00000025,CALPINE,USF,1,5,00000025,1, ,50,45.81102371,2007/06/23 00:00:00+00,2007/06/28 00:00:00+00
265,2007,CA,SHF,00000087,CHIPMUNK,USF,1,1,00000087,1, ,10,8.33889675,2007/08/30 00:00:00+00,2007/09/02 00:00:00+00
266,2007,CA,KNF,00000088,CLEAR,USF,7,1,00000088,1,Part of the Elk Complex,38,37.96029663,2007/07/10 00:00:00+00,2007/08/04 00:00:00+00
267,2007,CA,MNF,00000006,SLIDES,USF,7,9,00000006,1, ,12,11.94097614,2007/06/19 00:00:00+00,2007/06/19 00:00:00+00
268,2007,CA,BDF,00000118,SNOW,USF,1,1,00000118,1, ,100,100.15796661,2007/08/20 00:00:00+00,2007/08/21 00:00:00+00
269,2007,CA,SNF,00000052,SOURCE,USF,7,1,00000052,1, ,12,12.57433128,2007/08/26 00:00:00+00,2007/08/28 00:00:00+00
270,2007,CA,MNF,00000014,SUGARLAOF,USF,7,1,00000014,1,part of Yolla Bolly complex,100,102.34708405,2007/08/29 00:00:00+00,2007/09/11 00:00:00+00
271,2007,CA,SNF,00000006,TRIMMER,USF,6,9,00000006,1, ,186,193.51095581,2007/05/25 00:00:00+00,2007/05/26 00:00:00+00
272,2007,CA,SHF,00000065,TURN,USF,1,2,00000065,1, ,10,8.83071899,2007/07/25 00:00:00+00,2007/07/25 00:00:00+00
273,2007,CA,MNF,00000009,VANN,USF,7,9,00000009,1, ,56,55.82624054,2007/07/13 00:00:00+00,2007/07/14 00:00:00+00
274,2007,CA,SQF,00000041,VISTA,USF,1,4,00000041,1, ,200,420.31787109,2007/08/22 00:00:00+00,2007/08/24 00:00:00+00
275,2007,CA,SHF,00000082,WALLOW,USF,2,2,00000082,1, ,1440,1438.38586426,2007/08/29 00:00:00+00,2007/09/08 00:00:00+00
276,2007,CA,MVU,00000082,WITCH,CDF,7,9,00000082,1, ,197990,162070.46875,2007/10/21 00:00:00+00,2007/10/31 00:00:00+00
277,2007,CA,SBC,00000020,ZACA,CDF,7,2,00000020,1, ,240207,240358.703125,2007/07/04 00:00:00+00,2007/09/02 00:00:00+00
278,2007,CA,PNF,00000056,BABCOCK PEAK,USF,8,1,00000056,1,Part of the Antelope Complex,400,406.54782104,2007/07/05 00:00:00+00,2007/07/06 00:00:00+00
279,2007,CA,ANF,00000088,CAPRA,USF,6,2,00000088,1, ,20,20.4175415,2007/07/15 00:00:00+00,2007/07/15 00:00:00+00
280,2007,CA,BDF,00000104,CEDAR,USF,8,9,00000104,1, ,30,29.60556221,2007/08/12 00:00:00+00,2007/08/12 00:00:00+00
281,2007,CA,KNF,00000069,CHERRY,USF,6,1,00000069,1, ,95,101.00019073,2007/08/29 00:00:00+00,2007/09/08 00:00:00+00
282,2007,CA,ENF,00000046,CLOVER 2,USF,1,1,00000046,2,,30,20.16118813,2007/08/28 00:00:00+00,2007/09/26 00:00:00+00
283,2007,CA,LNF,00000044,CABLE,USF,1,1,00000044,1, ,12,12.57714653,2007/09/05 00:00:00+00,2007/09/07 00:00:00+00
284,2007,CA,PNF,00000055,DAVIS,USF,8,1,00000055,1,Part of the Antelope Complex,31,30.26693535,2007/07/05 00:00:00+00,2007/07/06 00:00:00+00
285,2007,CA,ANF,00000071,LAGO,USF,6,2,00000071,1, ,47,46.93208313,2007/07/01 00:00:00+00,2007/07/01 00:00:00+00
286,2007,CA,TNF,00000087,LINDSEY,USF,6,4,00000087,1, ,17,23.71273613,2007/09/09 00:00:00+00,2007/09/12 00:00:00+00
287,2007,CA,ANF,00000116,LOWE,USF,6,9,00000116,1, ,14,14.32774162,2007/08/26 00:00:00+00,2007/08/26 00:00:00+00
288,2007,CA,ANF,00000029,RIDGE,USF,6,1,00000029,1, ,45,44.9054985,2007/04/06 00:00:00+00,2007/04/06 00:00:00+00
289,2007,CA,BDF,00000054,ROUSE,USF,8,9,00000054,1, ,30,46.79036713,2007/06/18 00:00:00+00,2007/06/19 00:00:00+00
290,2007,CA,ANF,00000098,VEHICLE,USF,6,2,00000098,1, ,25,24.90016174,2007/08/03 00:00:00+00,2007/08/03 00:00:00+00
291,2007,CA,PNF,00000053,WHEELER,USF,8,1,00000053,1,Part of the Antelope Complex,22906,22331.92382813,2007/07/05 00:00:00+00,2007/07/21 00:00:00+00
292,2007,CA,PNF,00000091,PAST,USF,8,9,00000091,1, ,89,84.9594574,2007/08/19 00:00:00+00,2007/08/19 00:00:00+00
293,2007,CA,BDF,00000158,BUTLER #2,USF,8,9,00000158,1, ,14039,13736.27050781,2007/09/14 00:00:00+00,2007/12/31 00:00:00+00
294,2007,CA,BDF,00000168,CAJON,USF,6,9,00000168,1,,250,256.54153442,2007/10/22 00:00:00+00,2007/10/23 00:00:00+00
295,2007,CA,KNF,00000032,KING CREEK,USF,7,1,00000032,1,"Part of the Elk Complex, Total Cost 18,600,000",10617,10477.37890625,2007/07/10 00:00:00+00,2007/12/06 00:00:00+00
296,2007,CA,KNF,00000031,LITTLE GRIDER,USF,7,1,00000031,1,"Part of the Elk Complex, Total Cost 18,600,000",2171,2172.78076172,2007/07/10 00:00:00+00,2007/12/06 00:00:00+00
297,2007,CA,KNF,00000057,TITUS,USF,7,1,00000057,1,"Part of the Elk Complex, Total Cost 18,600,000",2043,2177.28466797,2007/07/10 00:00:00+00,2007/12/06 00:00:00+00
298,2007,CA,KNF,00000044,TOM MARTIN,USF,7,1,00000044,1,"Part of the Elk Complex, Total Cost 18,600,000",31,31.2879715,2007/07/10 00:00:00+00,2007/12/06 00:00:00+00
299,2007,CA,KNF,00000056,WINGATE,USF,7,1,00000056,1,Part of the Elk Complex,916,931.98980713,2007/07/10 00:00:00+00,2007/07/15 00:00:00+00
300,2007,CA,BDF,00000034,RAILROAD,USF,6,6,00000034,1,,80,84.63570404,2007/05/23 00:00:00+00,2007/05/23 00:00:00+00
301,2007,CA,BDF,00000035,RAILDOAD 2,USF,6,6,00000035,1,,10,13.73251152,2007/05/24 00:00:00+00,2007/05/24 00:00:00+00
302,2007,CA,BDF,00000043,SHOOTING,USF,6,9,00000043,1,,13,14.96726799,2007/06/03 00:00:00+00,2007/06/03 00:00:00+00
303,2007,CA,SNF,00000051,ROCK,USF,1,1,00000051,1,,96,85.73098755,2007/08/26 00:00:00+00,2007/09/01 00:00:00+00
304,2007,CA,SRF,00000008,RODGE,USF,1,7,00000008,1, ,9,9.25723457,2007/06/16 00:00:00+00,2007/06/17 00:00:00+00
305,2007,CA,PNF,00000012,CLIFTON,USF,8,5,00000012,1, ,67,77.27326202,2007/05/10 00:00:00+00,2007/05/11 00:00:00+00
306,2007,CA,MDF,00000002,TIONESTA,USF,1,4,00000002,1, ,20,19.63062668,2007/03/07 00:00:00+00,2007/03/13 00:00:00+00
307,2007,CA,LPF,00000031,MINE,USF,3,1,00000031,1, ,39,40.20030975,2007/08/29 00:00:00+00,2007/08/30 00:00:00+00
308,2007,CA,LPF,00000018,RANCH,USF,3,9,00000018,1, ,478,394.06637573,2007/06/30 00:00:00+00,2007/07/01 00:00:00+00
309,2007,CA,LPF,00000041,RIVER,USF,1,9,00000041,1, ,12,11.64179802,2007/11/29 00:00:00+00,2007/11/29 00:00:00+00
310,2007,CA,LPF,00000014,SKINNER,USF,1,9,00000014,1, ,18,18.1262989,2007/05/27 00:00:00+00,2007/05/30 00:00:00+00
311,2007,CA,RRU,00000000,DAILY,CDF,7,14,00066244,1,,200,224.31750488,2007/07/29 00:00:00+00,2007/07/29 00:00:00+00
312,2007,CA,SHU,00000088,YOLLA,CDF,6,14,00002963,1,,50,56.65719986,2007/04/30 00:00:00+00,2007/04/30 00:00:00+00
313,2007,CA,SHU,00000000,WHITMORE 3,CDF,1,2,00008179,1,,44,43.37598419,2007/10/09 00:00:00+00,2007/10/09 00:00:00+00
314,2007,CA,LPF,00000040,TORRI,USF,1,9,00000040,1, ,44,19.52058792,2007/11/08 00:00:00+00,2007/11/10 00:00:00+00
315,2007,CA,INF,00000026,JUNE,USF,1,1,00000026,1, ,682,679.61218262,2007/07/10 00:00:00+00,2007/07/16 00:00:00+00
316,2007,CA,MDF,00000000,LOOKOUT,USF,1,1,00003031,1,,,73.04321289,2007/06/07 00:00:00+00,2007/06/07 00:00:00+00
317,2007,CA,MVU,00000000,HARRIS 2,CDF,3,14,00010427,1, ,,90728.328125,2007/10/21 00:00:00+00,2007/11/02 00:00:00+00
318,2007,CA,STF,00000075,INGALLS,USF,6,5,,1,20090305,15,18.24593735,2007/10/21 00:00:00+00,2007/10/23 00:00:00+00
319,2007,CA,STF,00000032,BUMMER,USF,1,1,,1,20090305,50,60.40991974,2007/07/24 00:00:00+00,2007/07/25 00:00:00+00
320,2007,CA,STF,00000044,DOME2,USF,6,2,,1,20090305,120,137.63342285,2007/08/10 00:00:00+00,2007/08/10 00:00:00+00
321,2007,CA,STF,00000043,NIAGARA,USF,1,4,,1,20090305,161,161.38528442,2007/08/09 00:00:00+00,2007/08/09 00:00:00+00
322,2007,CA,STF,00000078,JUPITER,USF,6,5,,1,20090305,13,13.40213299,2007/10/28 00:00:00+00,2007/11/02 00:00:00+00
323,2005,CA,BBD,00001725,FLUME,BLM,1,8,00001725,1,,12,10.17533779,2005/07/03 00:00:00+00,2005/07/03 00:00:00+00
324,2005,CA,BBD,00002083,SIXTH,BLM,1,14,00002083,1,,74,73.53339386,2005/07/12 00:00:00+00,2005/07/12 00:00:00+00
325,2005,CA,BBD,00002621,AERA,BLM,6,11,00002621,1,,12,10.18142223,2005/08/16 00:00:00+00,2005/08/16 00:00:00+00
326,2005,CA,BBD,00002712,EAGLE,BLM,1,1,00002712,1,,70,69.65048981,2005/08/23 00:00:00+00,2005/08/24 00:00:00+00
327,2005,CA,BBD,00002761,WELLS,BLM,2,1,00002761,1,,120,120.20633698,2005/08/27 00:00:00+00,2005/08/28 00:00:00+00
328,2005,CA,BBD,0000B31Y,PENO BLANC,BLM,6,2,0000B31Y,1,,50,49.64883423,2005/08/07 00:00:00+00,2005/08/07 00:00:00+00
329,2005,CA,BBD,0000B3CK,SANDRIDGE,BLM,6,14,0000B3CK,1,,18,18.63072586,2005/08/04 00:00:00+00,2005/08/04 00:00:00+00
330,2005,CA,BBD,0000B4AD,CREEKSIDE,BLM,1,8,0000B4AD,1,,23,23.03329086,2005/08/12 00:00:00+00,2005/08/12 00:00:00+00
331,2005,CA,BBD,0000B6M9,CARSON,BLM,6,2,0000B6M9,1,,12,12.13924408,2005/09/10 00:00:00+00,2005/09/10 00:00:00+00
332,2005,CA,BBD,0000BWC2,PENN,BLM,6,11,0000BWC2,1,,60,60.7712326,2005/06/25 00:00:00+00,2005/06/25 00:00:00+00
333,2005,CA,BBD,0000BXY8,MARSHES,BLM,1,11,0000BXY8,1,,21,76.29789734,2005/07/01 00:00:00+00,2005/07/01 00:00:00+00
334,2005,CA,BBD,00162386,GOLDEN,BLM,2,2,00162386,1,,74.8,74.76079559,2005/08/05 00:00:00+00,2005/08/05 00:00:00+00
335,2005,CA,CDD,00021599,RECHE,BLM,1,14,00021599,1,,9,9.16563225,2005/06/29 00:00:00+00,2005/06/29 00:00:00+00
336,2005,CA,BDU,00006148,PIONEER,CDF,2,14,00006148,1,,1876,1877.53869629,2005/06/19 00:00:00+00,2005/06/20 00:00:00+00
337,2005,CA,CDD,00005588,OPAL,BLM,1,14,00005588,1,,135,131.08139038,2005/05/29 00:00:00+00,2005/05/29 00:00:00+00
338,2005,CA,CDD,00006058,GRASSHOPPER,BLM,1,2,00006058,1,,185,180.5606842,2005/06/12 00:00:00+00,2005/06/12 00:00:00+00
339,2005,CA,CDD,00006630,I-40,BLM,1,14,00006630,1,,40.1,40.82242584,2005/06/30 00:00:00+00,2005/06/30 00:00:00+00
340,2005,CA,CDD,00006682,CLIPPER2,BLM,1,14,00006682,1,,58,57.51639557,2005/07/02 00:00:00+00,2005/07/02 00:00:00+00
341,2005,CA,CDD,00006728,INTERSTATE,BLM,1,1,00006728,1,,40,39.89290619,2005/07/02 00:00:00+00,2005/07/02 00:00:00+00
342,2005,CA,CDD,00006902,CECIL 2,BLM,2,14,00006902,1,,48,65.12800598,2005/06/28 00:00:00+00,2005/06/28 00:00:00+00
343,2005,CA,CDD,0000B031,CHINA LAKE,BLM,2,16,0000B031,1,,10350,10357.56835938,2005/07/18 00:00:00+00,2005/07/24 00:00:00+00
344,2005,CA,CDD,0000B05E,SEGS,BLM,1,1,0000B05E,1,,300,191.77009583,2005/07/19 00:00:00+00,2005/07/19 00:00:00+00
345,2005,CA,MVU,00000507,PROCTOR,CDF,1,1,00005758,1,,107,112.75541687,2005/07/23 00:00:00+00,2005/07/23 00:00:00+00
346,2005,CA,CDD,0000B3V4,MOJAVE,BLM,1,1,0000B3V4,1,,53,48.65248489,2005/08/08 00:00:00+00,2005/08/11 00:00:00+00
347,2005,CA,CDD,0000B5A9,EL MIRAGE,BLM,1,1,0000B5A9,1,,20,34.75328064,2005/08/27 00:00:00+00,2005/08/27 00:00:00+00
